Jahr,Quartier,Zimmeranzahl,MedianPreis,PreisProQm,Zimmeranzahl_num
2017,Lindenhof,5-Zimmer,2225000.0,16985.0,5
2017,Lindenhof,6-Zimmer und mehr,0.0,0.0,6
2017,City,1-Zimmer,0.0,0.0,1
2017,City,2-Zimmer,0.0,0.0,2
2017,City,3-Zimmer,1500000.0,11450.0,3
2017,City,4-Zimmer,1600000.0,13600.0,4
2017,City,5-Zimmer,393710.0,2642.0,5
2017,City,6-Zimmer und mehr,0.0,0.0,6
2017,Kreis 2,1-Zimmer,541920.0,12041.0,1
2017,Kreis 2,2-Zimmer,1240850.0,14552.0,2
2017,Kreis 2,3-Zimmer,1600000.0,15542.0,3
2017,Kreis 2,4-Zimmer,1995000.0,14669.0,4
2017,Kreis 2,5-Zimmer,2660000.0,13896.0,5
2017,Kreis 2,6-Zimmer und mehr,3012500.0,14769.0,6
2017,Wollishofen,1-Zimmer,203850.0,8368.0,1
2017,Wollishofen,2-Zimmer,915000.0,14098.0,2
2017,Wollishofen,3-Zimmer,1200000.0,12441.0,3
2017,Wollishofen,4-Zimmer,1597500.0,14835.0,4
2017,Wollishofen,5-Zimmer,2660000.0,12715.0,5
2017,Wollishofen,6-Zimmer und mehr,3790000.0,15992.0,6
2017,Leimbach,1-Zimmer,0.0,0.0,1
2017,Leimbach,2-Zimmer,635590.0,9057.0,2
2017,Leimbach,3-Zimmer,830000.0,7345.0,3
2017,Leimbach,4-Zimmer,960000.0,9600.0,4
2017,Leimbach,5-Zimmer,1485000.0,10771.0,5
2017,Leimbach,6-Zimmer und mehr,1210000.0,7129.5,6
2017,Enge,1-Zimmer,880000.0,15714.0,1
2017,Enge,2-Zimmer,1240850.0,14552.0,2
2017,Enge,3-Zimmer,1835000.0,16552.0,3
2017,Enge,4-Zimmer,2297500.0,16231.0,4
2017,Enge,5-Zimmer,2842500.0,16995.0,5
2017,Enge,6-Zimmer und mehr,2235000.0,13545.0,6
2017,Kreis 3,1-Zimmer,840000.0,12174.0,1
2017,Kreis 3,2-Zimmer,1030000.0,12588.0,2
2017,Kreis 3,3-Zimmer,1465000.0,13317.0,3
2017,Kreis 3,4-Zimmer,1720000.0,12541.0,4
2017,Kreis 3,5-Zimmer,1725000.0,12778.0,5
2017,Kreis 3,6-Zimmer und mehr,2990000.0,12723.0,6
2017,Alt-Wiedikon,1-Zimmer,295000.0,8000.0,1
2017,Alt-Wiedikon,2-Zimmer,1240000.0,11923.0,2
2017,Alt-Wiedikon,3-Zimmer,780000.0,14628.0,3
2017,Alt-Wiedikon,4-Zimmer,920000.0,9141.0,4
2017,Alt-Wiedikon,5-Zimmer,1725000.0,12778.0,5
2017,Alt-Wiedikon,6-Zimmer und mehr,2061875.0,10586.5,6
2017,Friesenberg,1-Zimmer,375000.0,12660.0,1
2017,Friesenberg,2-Zimmer,570000.0,10364.0,2
2017,Friesenberg,3-Zimmer,790000.0,10395.0,3
2017,Friesenberg,4-Zimmer,870000.0,8431.0,4
2017,Friesenberg,5-Zimmer,1050000.0,8015.0,5
2017,Friesenberg,6-Zimmer und mehr,0.0,0.0,6
2017,Sihlfeld,1-Zimmer,840000.0,12174.0,1
2017,Sihlfeld,2-Zimmer,1020000.0,12595.0,2
2017,Sihlfeld,3-Zimmer,1570000.0,13317.0,3
2017,Sihlfeld,4-Zimmer,1760000.0,12651.0,4
2017,Sihlfeld,5-Zimmer,1850000.0,10882.0,5
2017,Sihlfeld,6-Zimmer und mehr,2990000.0,12723.0,6
2017,Kreis 4,1-Zimmer,250000.0,8621.0,1
2017,Kreis 4,2-Zimmer,515000.0,10957.0,2
2017,Kreis 4,3-Zimmer,790000.0,10395.0,3
2017,Kreis 4,4-Zimmer,1520000.0,11176.0,4
2017,Kreis 4,5-Zimmer,2297500.0,12376.0,5
2017,Kreis 4,6-Zimmer und mehr,6014000.0,19654.0,6
2017,Werd,1-Zimmer,0.0,0.0,1
2017,Werd,2-Zimmer,0.0,0.0,2
2017,Werd,3-Zimmer,1283750.0,16045.5,3
2017,Werd,4-Zimmer,1575000.0,14925.0,4
2017,Werd,5-Zimmer,0.0,0.0,5
2017,Werd,6-Zimmer und mehr,0.0,0.0,6
2017,Langstrasse,1-Zimmer,370000.0,11024.0,1
2017,Langstrasse,2-Zimmer,1005000.0,12510.5,2
2017,Langstrasse,3-Zimmer,880000.0,10267.0,3
2017,Langstrasse,4-Zimmer,1520000.0,11176.0,4
2017,Langstrasse,5-Zimmer,2297500.0,12376.0,5
2017,Langstrasse,6-Zimmer und mehr,6014000.0,19654.0,6
2017,Hard,1-Zimmer,250000.0,8621.0,1
2017,Hard,2-Zimmer,515000.0,10957.0,2
2017,Hard,3-Zimmer,790000.0,10395.0,3
2017,Hard,4-Zimmer,1022040.0,10698.0,4
2017,Hard,5-Zimmer,0.0,0.0,5
2017,Hard,6-Zimmer und mehr,0.0,0.0,6
2017,Kreis 5,1-Zimmer,1050000.0,18103.0,1
2017,Kreis 5,2-Zimmer,793100.0,11148.0,2
2017,Kreis 5,3-Zimmer,1322500.0,11118.0,3
2017,Kreis 5,4-Zimmer,1444300.0,10466.0,4
2017,Kreis 5,5-Zimmer,2420000.0,11256.0,5
2017,Kreis 5,6-Zimmer und mehr,3791005.0,11937.0,6
2017,Gewerbeschule,1-Zimmer,450000.0,11325.0,1
2017,Gewerbeschule,2-Zimmer,705635.0,10203.0,2
2017,Gewerbeschule,3-Zimmer,845000.0,11118.0,3
2017,Gewerbeschule,4-Zimmer,981250.0,8506.0,4
2017,Gewerbeschule,5-Zimmer,2420000.0,11256.0,5
2017,Gewerbeschule,6-Zimmer und mehr,1340000.0,7053.0,6
2017,Escher Wyss,1-Zimmer,1050000.0,18103.0,1
2017,Escher Wyss,2-Zimmer,793100.0,11148.0,2
2017,Escher Wyss,3-Zimmer,1343750.0,11102.0,3
2017,Escher Wyss,4-Zimmer,1444300.0,10466.0,4
2017,Escher Wyss,5-Zimmer,4399550.0,16523.0,5
2017,Escher Wyss,6-Zimmer und mehr,6242010.0,16821.0,6
2017,Kreis 6,1-Zimmer,586000.0,13455.0,1
2017,Kreis 6,2-Zimmer,1077500.0,12598.0,2
2017,Kreis 6,3-Zimmer,1425000.0,15217.0,3
2017,Kreis 6,4-Zimmer,1475000.0,11540.0,4
2017,Kreis 6,5-Zimmer,2477500.0,13826.0,5
2017,Kreis 6,6-Zimmer und mehr,3000000.0,13694.0,6
2017,Unterstrass,1-Zimmer,760000.0,9744.0,1
2017,Unterstrass,2-Zimmer,1237500.0,13269.0,2
2017,Unterstrass,3-Zimmer,1425000.0,15217.0,3
2017,Unterstrass,4-Zimmer,1470000.0,11462.0,4
2017,Unterstrass,5-Zimmer,2225000.0,13005.0,5
2017,Unterstrass,6-Zimmer und mehr,2150000.0,13694.0,6
2017,Oberstrass,1-Zimmer,412000.0,17167.0,1
2017,Oberstrass,2-Zimmer,770000.0,11232.0,2
2017,Oberstrass,3-Zimmer,1527500.0,14382.5,3
2017,Oberstrass,4-Zimmer,1700100.0,17348.0,4
2017,Oberstrass,5-Zimmer,3330000.0,16734.0,5
2017,Oberstrass,6-Zimmer und mehr,3500000.0,15590.0,6
2017,Kreis 7,1-Zimmer,503000.0,11452.0,1
2017,Kreis 7,2-Zimmer,925000.0,18500.0,2
2017,Kreis 7,3-Zimmer,1135000.0,14939.0,3
2017,Kreis 7,4-Zimmer,1615000.0,13638.0,4
2017,Kreis 7,5-Zimmer,1720000.0,11038.0,5
2017,Kreis 7,6-Zimmer und mehr,3500000.0,15086.0,6
2017,Fluntern,1-Zimmer,605000.0,14146.0,1
2017,Fluntern,2-Zimmer,1520000.0,20000.0,2
2017,Fluntern,3-Zimmer,1095000.0,16077.0,3
2017,Fluntern,4-Zimmer,1565000.0,15800.0,4
2017,Fluntern,5-Zimmer,2700000.0,15341.0,5
2017,Fluntern,6-Zimmer und mehr,4310000.0,17683.0,6
2017,Hottingen,1-Zimmer,370000.0,12567.0,1
2017,Hottingen,2-Zimmer,810000.0,15493.0,2
2017,Hottingen,3-Zimmer,1675000.0,16533.0,3
2017,Hottingen,4-Zimmer,1450000.0,14356.0,4
2017,Hottingen,5-Zimmer,1000000.0,7634.0,5
2017,Hottingen,6-Zimmer und mehr,3500000.0,13774.0,6
2017,Hirslanden,1-Zimmer,1092500.0,19337.5,1
2017,Hirslanden,2-Zimmer,1002500.0,15357.0,2
2017,Hirslanden,3-Zimmer,1080000.0,14211.0,3
2017,Hirslanden,4-Zimmer,1950000.0,16957.0,4
2017,Hirslanden,5-Zimmer,1950000.0,13529.0,5
2017,Hirslanden,6-Zimmer und mehr,3010000.0,16270.0,6
2017,Witikon,1-Zimmer,483000.0,12601.5,1
2017,Witikon,2-Zimmer,650000.0,8333.0,2
2017,Witikon,3-Zimmer,1214000.0,12423.0,3
2017,Witikon,4-Zimmer,1985000.0,12835.0,4
2017,Witikon,5-Zimmer,1435000.0,9831.0,5
2017,Witikon,6-Zimmer und mehr,2032500.0,12011.0,6
2017,Kreis 8,1-Zimmer,1053580.0,17503.0,1
2017,Kreis 8,2-Zimmer,1552500.0,15000.0,2
2017,Kreis 8,3-Zimmer,2462500.0,17716.0,3
2017,Kreis 8,4-Zimmer,2483920.0,16739.0,4
2017,Kreis 8,5-Zimmer,2450000.0,17973.0,5
2017,Kreis 8,6-Zimmer und mehr,6725000.0,19643.0,6
2017,Seefeld,1-Zimmer,750000.0,24194.0,1
2017,Seefeld,2-Zimmer,1240000.0,17532.0,2
2017,Seefeld,3-Zimmer,785000.0,14018.0,3
2017,Seefeld,4-Zimmer,1918940.0,16686.0,4
2017,Seefeld,5-Zimmer,1885000.0,14110.5,5
2017,Seefeld,6-Zimmer und mehr,2175000.0,11569.0,6
2017,Mühlebach,1-Zimmer,440000.0,18333.0,1
2017,Mühlebach,2-Zimmer,940000.0,16786.0,2
2017,Mühlebach,3-Zimmer,1560000.0,14351.0,3
2017,Mühlebach,4-Zimmer,2575000.0,17308.0,4
2017,Mühlebach,5-Zimmer,2450000.0,16333.0,5
2017,Mühlebach,6-Zimmer und mehr,6175000.0,15361.0,6
2017,Weinegg,1-Zimmer,1667160.0,16673.0,1
2017,Weinegg,2-Zimmer,1585000.0,14541.0,2
2017,Weinegg,3-Zimmer,2505000.0,18022.0,3
2017,Weinegg,4-Zimmer,2560630.0,17966.0,4
2017,Weinegg,5-Zimmer,2542500.0,24352.0,5
2017,Weinegg,6-Zimmer und mehr,6725000.0,24018.0,6
2017,Kreis 9,1-Zimmer,695000.0,11451.0,1
2017,Kreis 9,2-Zimmer,745000.0,12937.0,2
2017,Kreis 9,3-Zimmer,645000.0,8746.0,3
2017,Kreis 9,4-Zimmer,1022500.0,10192.0,4
2017,Kreis 9,5-Zimmer,980000.0,8991.0,5
2017,Kreis 9,6-Zimmer und mehr,1410000.0,8868.0,6
2017,Albisrieden,1-Zimmer,430000.0,10750.0,1
2017,Albisrieden,2-Zimmer,604840.0,11069.0,2
2017,Albisrieden,3-Zimmer,645970.0,9524.0,3
2017,Albisrieden,4-Zimmer,907500.0,9022.0,4
2017,Albisrieden,5-Zimmer,979000.0,8584.0,5
2017,Albisrieden,6-Zimmer und mehr,1410000.0,8868.0,6
2017,Altstetten,1-Zimmer,960000.0,12152.0,1
2017,Altstetten,2-Zimmer,815000.0,12937.0,2
2017,Altstetten,3-Zimmer,645000.0,8165.0,3
2017,Altstetten,4-Zimmer,1070000.0,10192.0,4
2017,Altstetten,5-Zimmer,980000.0,8991.0,5
2017,Altstetten,6-Zimmer und mehr,1593750.0,10105.0,6
2017,Kreis 10,1-Zimmer,382500.0,9845.0,1
2017,Kreis 10,2-Zimmer,672750.0,9013.0,2
2017,Kreis 10,3-Zimmer,870000.0,11299.0,3
2017,Kreis 10,4-Zimmer,1080000.0,10331.0,4
2017,Kreis 10,5-Zimmer,2350000.0,13429.0,5
2017,Kreis 10,6-Zimmer und mehr,1870000.0,9947.0,6
2017,Höngg,1-Zimmer,335000.0,8375.0,1
2017,Höngg,2-Zimmer,635000.0,9013.0,2
2017,Höngg,3-Zimmer,795000.0,10857.0,3
2017,Höngg,4-Zimmer,1422500.0,11466.0,4
2017,Höngg,5-Zimmer,2450000.0,15708.0,5
2017,Höngg,6-Zimmer und mehr,1870000.0,9947.0,6
2017,Wipkingen,1-Zimmer,430000.0,11316.0,1
2017,Wipkingen,2-Zimmer,815000.0,10635.0,2
2017,Wipkingen,3-Zimmer,1302500.0,12316.0,3
2017,Wipkingen,4-Zimmer,935000.0,9868.0,4
2017,Wipkingen,5-Zimmer,2350000.0,13429.0,5
2017,Wipkingen,6-Zimmer und mehr,2218500.0,12397.5,6
2017,Kreis 11,1-Zimmer,405000.0,14310.0,1
2017,Kreis 11,2-Zimmer,722330.0,10873.0,2
2017,Kreis 11,3-Zimmer,880000.0,9442.0,3
2017,Kreis 11,4-Zimmer,1063000.0,9980.0,4
2017,Kreis 11,5-Zimmer,1835000.0,11944.0,5
2017,Kreis 11,6-Zimmer und mehr,1500000.0,6818.0,6
2017,Affoltern,1-Zimmer,418750.0,11112.5,1
2017,Affoltern,2-Zimmer,685000.0,10873.0,2
2017,Affoltern,3-Zimmer,862500.0,9029.0,3
2017,Affoltern,4-Zimmer,1107500.0,10015.0,4
2017,Affoltern,5-Zimmer,1402500.0,11263.0,5
2017,Affoltern,6-Zimmer und mehr,1084000.0,3871.0,6
2017,Oerlikon,1-Zimmer,410000.0,14138.0,1
2017,Oerlikon,2-Zimmer,1025000.0,13312.0,2
2017,Oerlikon,3-Zimmer,1157500.0,12663.0,3
2017,Oerlikon,4-Zimmer,1460000.0,13261.0,4
2017,Oerlikon,5-Zimmer,1835000.0,12053.0,5
2017,Oerlikon,6-Zimmer und mehr,1595000.0,11045.0,6
2017,Seebach,1-Zimmer,400000.0,16000.0,1
2017,Seebach,2-Zimmer,575000.0,9914.0,2
2017,Seebach,3-Zimmer,860000.0,9200.0,3
2017,Seebach,4-Zimmer,935000.0,8738.0,4
2017,Seebach,5-Zimmer,2065000.0,10783.0,5
2017,Seebach,6-Zimmer und mehr,1000000.0,6667.0,6
2017,Kreis 12,1-Zimmer,360000.0,7826.0,1
2017,Kreis 12,2-Zimmer,592500.0,9004.0,2
2017,Kreis 12,3-Zimmer,669500.0,8919.0,3
2017,Kreis 12,4-Zimmer,1095000.0,9777.0,4
2017,Kreis 12,5-Zimmer,1388500.0,9630.0,5
2017,Kreis 12,6-Zimmer und mehr,1937310.0,11008.5,6
2017,Saatlen,1-Zimmer,360000.0,7826.0,1
2017,Saatlen,2-Zimmer,625000.0,9004.0,2
2017,Saatlen,3-Zimmer,895000.0,9639.0,3
2017,Saatlen,4-Zimmer,1100000.0,9958.0,4
2017,Saatlen,5-Zimmer,1310000.0,9704.0,5
2017,Saatlen,6-Zimmer und mehr,0.0,0.0,6
2017,Schwamendingen-Mitte,1-Zimmer,512900.0,10098.0,1
2017,Schwamendingen-Mitte,2-Zimmer,467500.0,7885.0,2
2017,Schwamendingen-Mitte,3-Zimmer,794000.0,9452.0,3
2017,Schwamendingen-Mitte,4-Zimmer,1095000.0,9777.0,4
2017,Schwamendingen-Mitte,5-Zimmer,1450000.0,9639.5,5
2017,Schwamendingen-Mitte,6-Zimmer und mehr,2331000.0,13712.0,6
2017,Hirzenbach,1-Zimmer,0.0,0.0,1
2017,Hirzenbach,2-Zimmer,0.0,0.0,2
2017,Hirzenbach,3-Zimmer,545000.0,8385.0,3
2017,Hirzenbach,4-Zimmer,1025000.0,9020.0,4
2017,Hirzenbach,5-Zimmer,851250.0,6670.5,5
2017,Hirzenbach,6-Zimmer und mehr,1834615.0,10046.5,6
2018,Ganze Stadt,1-Zimmer,730000.0,10948.0,1
2018,Ganze Stadt,2-Zimmer,750000.0,11696.0,2
2018,Ganze Stadt,3-Zimmer,1020000.0,11425.0,3
2018,Ganze Stadt,4-Zimmer,1360000.0,11556.0,4
2018,Ganze Stadt,5-Zimmer,1755000.0,12481.0,5
2018,Ganze Stadt,6-Zimmer und mehr,2575000.0,13812.0,6
2018,Kreis 1,1-Zimmer,275000.0,11000.0,1
2018,Kreis 1,2-Zimmer,1200000.0,20000.0,2
2018,Kreis 1,3-Zimmer,2255000.0,29265.0,3
2018,Kreis 1,4-Zimmer,1700000.0,14474.0,4
2018,Kreis 1,5-Zimmer,1342500.0,10069.5,5
2018,Kreis 1,6-Zimmer und mehr,1675000.0,8957.0,6
2018,Rathaus,1-Zimmer,275000.0,11000.0,1
2018,Rathaus,2-Zimmer,959810.0,15563.5,2
2018,Rathaus,3-Zimmer,1925000.0,24063.0,3
2018,Rathaus,4-Zimmer,1650000.0,13993.0,4
2018,Rathaus,5-Zimmer,1660000.0,10722.0,5
2018,Rathaus,6-Zimmer und mehr,1675000.0,8957.0,6
2018,Hochschulen,1-Zimmer,0.0,0.0,1
2018,Hochschulen,2-Zimmer,1200000.0,20000.0,2
2018,Hochschulen,3-Zimmer,0.0,0.0,3
2018,Hochschulen,4-Zimmer,0.0,0.0,4
2018,Hochschulen,5-Zimmer,1200000.0,8889.0,5
2018,Hochschulen,6-Zimmer und mehr,0.0,0.0,6
2018,Lindenhof,1-Zimmer,502500.0,12850.5,1
2018,Lindenhof,2-Zimmer,1050440.0,13491.5,2
2018,Lindenhof,3-Zimmer,2585000.0,34467.0,3
2018,Lindenhof,4-Zimmer,1940350.0,19554.0,4
2018,Lindenhof,5-Zimmer,2225000.0,16985.0,5
2018,Lindenhof,6-Zimmer und mehr,0.0,0.0,6
2018,City,1-Zimmer,0.0,0.0,1
2018,City,2-Zimmer,0.0,0.0,2
2018,City,3-Zimmer,1500000.0,11450.0,3
2018,City,4-Zimmer,1600000.0,13600.0,4
2018,City,5-Zimmer,393710.0,2642.0,5
2018,City,6-Zimmer und mehr,0.0,0.0,6
2018,Kreis 2,1-Zimmer,810000.0,10000.0,1
2018,Kreis 2,2-Zimmer,850000.0,10000.0,2
2018,Kreis 2,3-Zimmer,971140.0,9596.0,3
2018,Kreis 2,4-Zimmer,1390000.0,10176.0,4
2018,Kreis 2,5-Zimmer,1950000.0,12829.0,5
2018,Kreis 2,6-Zimmer und mehr,2500000.0,12488.0,6
2018,Wollishofen,1-Zimmer,810000.0,9940.0,1
2018,Wollishofen,2-Zimmer,774000.0,9986.0,2
2018,Wollishofen,3-Zimmer,966140.0,9494.0,3
2018,Wollishofen,4-Zimmer,1308000.0,9769.0,4
2018,Wollishofen,5-Zimmer,1290000.0,9281.0,5
2018,Wollishofen,6-Zimmer und mehr,2530000.0,13150.0,6
2018,Leimbach,1-Zimmer,0.0,0.0,1
2018,Leimbach,2-Zimmer,635590.0,9057.0,2
2018,Leimbach,3-Zimmer,600000.0,8571.0,3
2018,Leimbach,4-Zimmer,1150000.0,9746.0,4
2018,Leimbach,5-Zimmer,1485000.0,10771.0,5
2018,Leimbach,6-Zimmer und mehr,1220000.0,7871.0,6
2018,Enge,1-Zimmer,1515000.0,20502.0,1
2018,Enge,2-Zimmer,850350.0,19104.0,2
2018,Enge,3-Zimmer,1709650.0,17454.0,3
2018,Enge,4-Zimmer,2275000.0,17305.0,4
2018,Enge,5-Zimmer,2370000.0,15101.0,5
2018,Enge,6-Zimmer und mehr,3100000.0,15682.0,6
2018,Kreis 3,1-Zimmer,217000.0,12056.0,1
2018,Kreis 3,2-Zimmer,562500.0,7451.0,2
2018,Kreis 3,3-Zimmer,1025000.0,11706.0,3
2018,Kreis 3,4-Zimmer,1395000.0,12250.0,4
2018,Kreis 3,5-Zimmer,1742500.0,12555.0,5
2018,Kreis 3,6-Zimmer und mehr,2575000.0,14003.0,6
2018,Alt-Wiedikon,1-Zimmer,295000.0,8000.0,1
2018,Alt-Wiedikon,2-Zimmer,337500.0,4902.0,2
2018,Alt-Wiedikon,3-Zimmer,1025000.0,11706.0,3
2018,Alt-Wiedikon,4-Zimmer,1335000.0,12250.0,4
2018,Alt-Wiedikon,5-Zimmer,1742500.0,12555.0,5
2018,Alt-Wiedikon,6-Zimmer und mehr,2428750.0,13252.0,6
2018,Friesenberg,1-Zimmer,304570.0,12048.0,1
2018,Friesenberg,2-Zimmer,695430.0,12048.0,2
2018,Friesenberg,3-Zimmer,790000.0,10395.0,3
2018,Friesenberg,4-Zimmer,870000.0,8700.0,4
2018,Friesenberg,5-Zimmer,1050000.0,8015.0,5
2018,Friesenberg,6-Zimmer und mehr,0.0,0.0,6
2018,Sihlfeld,1-Zimmer,217000.0,12809.0,1
2018,Sihlfeld,2-Zimmer,675000.0,12054.0,2
2018,Sihlfeld,3-Zimmer,1085000.0,13821.0,3
2018,Sihlfeld,4-Zimmer,1550000.0,13657.0,4
2018,Sihlfeld,5-Zimmer,1850000.0,10882.0,5
2018,Sihlfeld,6-Zimmer und mehr,3400000.0,19101.0,6
2018,Kreis 4,1-Zimmer,247750.0,7931.0,1
2018,Kreis 4,2-Zimmer,676000.0,10957.0,2
2018,Kreis 4,3-Zimmer,805000.0,10733.0,3
2018,Kreis 4,4-Zimmer,1675000.0,11395.0,4
2018,Kreis 4,5-Zimmer,2300000.0,17424.0,5
2018,Kreis 4,6-Zimmer und mehr,6014000.0,19654.0,6
2018,Werd,1-Zimmer,0.0,0.0,1
2018,Werd,2-Zimmer,0.0,0.0,2
2018,Werd,3-Zimmer,1283750.0,16045.5,3
2018,Werd,4-Zimmer,1575000.0,14925.0,4
2018,Werd,5-Zimmer,0.0,0.0,5
2018,Werd,6-Zimmer und mehr,0.0,0.0,6
2018,Langstrasse,1-Zimmer,370000.0,11024.0,1
2018,Langstrasse,2-Zimmer,1005000.0,12510.5,2
2018,Langstrasse,3-Zimmer,1184500.0,12814.0,3
2018,Langstrasse,4-Zimmer,1675000.0,11395.0,4
2018,Langstrasse,5-Zimmer,2300000.0,17424.0,5
2018,Langstrasse,6-Zimmer und mehr,6014000.0,19654.0,6
2018,Hard,1-Zimmer,210000.0,7241.0,1
2018,Hard,2-Zimmer,515000.0,9884.0,2
2018,Hard,3-Zimmer,420000.0,5000.0,3
2018,Hard,4-Zimmer,1022040.0,10698.0,4
2018,Hard,5-Zimmer,0.0,0.0,5
2018,Hard,6-Zimmer und mehr,0.0,0.0,6
2018,Kreis 5,1-Zimmer,547500.0,11636.0,1
2018,Kreis 5,2-Zimmer,1245000.0,16364.0,2
2018,Kreis 5,3-Zimmer,1492500.0,14439.0,3
2018,Kreis 5,4-Zimmer,3695000.0,22152.0,4
2018,Kreis 5,5-Zimmer,4480000.0,20000.0,5
2018,Kreis 5,6-Zimmer und mehr,3791005.0,11937.0,6
2018,Gewerbeschule,1-Zimmer,320000.0,8649.0,1
2018,Gewerbeschule,2-Zimmer,705635.0,10203.0,2
2018,Gewerbeschule,3-Zimmer,600000.0,10000.0,3
2018,Gewerbeschule,4-Zimmer,981250.0,8506.0,4
2018,Gewerbeschule,5-Zimmer,2107500.0,9802.5,5
2018,Gewerbeschule,6-Zimmer und mehr,1340000.0,7053.0,6
2018,Escher Wyss,1-Zimmer,775000.0,14623.0,1
2018,Escher Wyss,2-Zimmer,1245000.0,16364.0,2
2018,Escher Wyss,3-Zimmer,1495000.0,14557.0,3
2018,Escher Wyss,4-Zimmer,3695000.0,22152.0,4
2018,Escher Wyss,5-Zimmer,4480000.0,20000.0,5
2018,Escher Wyss,6-Zimmer und mehr,6242010.0,16821.0,6
2018,Kreis 6,1-Zimmer,330000.0,13750.0,1
2018,Kreis 6,2-Zimmer,990000.0,17679.0,2
2018,Kreis 6,3-Zimmer,1131500.0,12327.0,3
2018,Kreis 6,4-Zimmer,1810000.0,15050.0,4
2018,Kreis 6,5-Zimmer,1889000.0,13118.0,5
2018,Kreis 6,6-Zimmer und mehr,2550000.0,12814.0,6
2018,Unterstrass,1-Zimmer,395895.0,12237.0,1
2018,Unterstrass,2-Zimmer,983500.0,14324.0,2
2018,Unterstrass,3-Zimmer,1540000.0,12368.0,3
2018,Unterstrass,4-Zimmer,1745000.0,13933.0,4
2018,Unterstrass,5-Zimmer,2425000.0,16501.0,5
2018,Unterstrass,6-Zimmer und mehr,2550000.0,12814.0,6
2018,Oberstrass,1-Zimmer,330000.0,13750.0,1
2018,Oberstrass,2-Zimmer,1940000.0,19020.0,2
2018,Oberstrass,3-Zimmer,1036000.0,12321.0,3
2018,Oberstrass,4-Zimmer,1910000.0,15050.0,4
2018,Oberstrass,5-Zimmer,1783000.0,12481.0,5
2018,Oberstrass,6-Zimmer und mehr,2690000.0,15669.0,6
2018,Kreis 7,1-Zimmer,271460.0,10148.0,1
2018,Kreis 7,2-Zimmer,757500.0,14383.0,2
2018,Kreis 7,3-Zimmer,1272500.0,11792.0,3
2018,Kreis 7,4-Zimmer,1367500.0,11386.0,4
2018,Kreis 7,5-Zimmer,2200000.0,13053.0,5
2018,Kreis 7,6-Zimmer und mehr,3800000.0,18737.0,6
2018,Fluntern,1-Zimmer,605000.0,14146.0,1
2018,Fluntern,2-Zimmer,1380000.0,24643.0,2
2018,Fluntern,3-Zimmer,1750000.0,14034.0,3
2018,Fluntern,4-Zimmer,2790000.0,13610.0,4
2018,Fluntern,5-Zimmer,2500000.0,16584.0,5
2018,Fluntern,6-Zimmer und mehr,4299020.0,18847.0,6
2018,Hottingen,1-Zimmer,367910.0,12687.0,1
2018,Hottingen,2-Zimmer,1650000.0,15421.0,2
2018,Hottingen,3-Zimmer,1140000.0,16000.0,3
2018,Hottingen,4-Zimmer,2270000.0,15157.0,4
2018,Hottingen,5-Zimmer,3280210.0,26800.0,5
2018,Hottingen,6-Zimmer und mehr,3800000.0,16889.0,6
2018,Hirslanden,1-Zimmer,1092500.0,19337.5,1
2018,Hirslanden,2-Zimmer,860000.0,15357.0,2
2018,Hirslanden,3-Zimmer,565000.0,7847.0,3
2018,Hirslanden,4-Zimmer,1346670.0,11634.0,4
2018,Hirslanden,5-Zimmer,1950000.0,13529.0,5
2018,Hirslanden,6-Zimmer und mehr,3000000.0,16270.0,6
2018,Witikon,1-Zimmer,175000.0,7609.0,1
2018,Witikon,2-Zimmer,590000.0,9932.0,2
2018,Witikon,3-Zimmer,1310000.0,11645.0,3
2018,Witikon,4-Zimmer,1291000.0,11289.0,4
2018,Witikon,5-Zimmer,1800000.0,12020.0,5
2018,Witikon,6-Zimmer und mehr,2032500.0,12011.0,6
2018,Kreis 8,1-Zimmer,452500.0,15603.0,1
2018,Kreis 8,2-Zimmer,850000.0,12687.0,2
2018,Kreis 8,3-Zimmer,1955000.0,18107.0,3
2018,Kreis 8,4-Zimmer,1850000.0,15942.0,4
2018,Kreis 8,5-Zimmer,1650000.0,11957.0,5
2018,Kreis 8,6-Zimmer und mehr,3300000.0,13500.0,6
2018,Seefeld,1-Zimmer,750000.0,24194.0,1
2018,Seefeld,2-Zimmer,1240000.0,17532.0,2
2018,Seefeld,3-Zimmer,1525000.0,18056.0,3
2018,Seefeld,4-Zimmer,2050000.0,16951.0,4
2018,Seefeld,5-Zimmer,2764300.0,13821.0,5
2018,Seefeld,6-Zimmer und mehr,2175000.0,11569.0,6
2018,Mühlebach,1-Zimmer,452500.0,15603.0,1
2018,Mühlebach,2-Zimmer,1006250.0,15042.0,2
2018,Mühlebach,3-Zimmer,2450000.0,17254.0,3
2018,Mühlebach,4-Zimmer,2000000.0,16000.0,4
2018,Mühlebach,5-Zimmer,3210000.0,16212.0,5
2018,Mühlebach,6-Zimmer und mehr,3500000.0,10938.0,6
2018,Weinegg,1-Zimmer,1118580.0,18164.0,1
2018,Weinegg,2-Zimmer,850000.0,12687.0,2
2018,Weinegg,3-Zimmer,1460000.0,18961.0,3
2018,Weinegg,4-Zimmer,1540000.0,15400.0,4
2018,Weinegg,5-Zimmer,1585000.0,11628.0,5
2018,Weinegg,6-Zimmer und mehr,3100000.0,16062.0,6
